Summary level,Program label,Program,Sub-program,Name,Code,Subsidized units available,% Occupied,# Reported,% Reported,Average months since report,% moved in past year,Number of people per unit,Number of people: total,Rent per month ($$),Spending per month ($$),Household income per year,Household income per year per person,"% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more",% Households where wages are major source of income,% Households where welfare is major source of income,% Households with other major sources of income,% of local median (Household income),% very low income,% extremely low income,% 2+ adults with children,% 1 adult with children,% female head,% female head with children,"% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households",% 24 years or less (Head or spouse),% 25 to 49 years (Head or spouse),% 51 to 60 (Head or spouse),% 62 or more (Head or spouse),% 85 or more (Head or spouse),% Minority,% Black,% Native American,% Asian or Pacific Islander,% Hispanic,Average months on waiting list,Average months since moved in,% with utility allowance,Average utility allowance $$,% 0 - 1 bedrooms:,% 2 bedrooms,% 3+ bedrooms,% Overhoused,% in poverty (Census tract),% minority (Census tract),% single family owners (Census tract),Congressional District,CBSA,PLACE,Latitude,Longitude,State,PHA Total Units,HA category
7,Public Housing,2,A,NY Monroe County Census Tract 21 36055002100,36055002100,3,95,3,100,6,-4,-4,-4,-4,-4,-4,3876,-4,-4,-4,-4,-4,-4,-4,-4,30,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,74,16,-4,-4,-4,-4,-4,-4,11,61,63,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 22 36055002200,36055002200,4,95,4,100,5,-4,-4,-4,-4,-4,-4,5412,-4,-4,-4,-4,-4,-4,-4,-4,27,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,75,-4,-4,-4,-4,50,63,-4,-4,-4,-4,-4,-4,30,73,48,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 23 36055002300,36055002300,213,95,204,100,6,7,1.2,214,270,471,12175,10601,3,53,24,9,11,12,2,86,25,97,79,0,3,45,3,83,64,67,1,25,34,40,1,90,57,0,1,34,32,79,3,198,97,1,2,0,48,78,29,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 24 36055002400,36055002400,132,95,126,100,6,2,1.2,140,289,471,12865,10826,1,51,25,12,12,4,3,93,26,96,73,0,6,70,6,74,56,53,0,7,29,64,3,85,66,0,2,19,36,98,95,130,95,1,4,0,47,73,49,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 27 36055002700,36055002700,51,95,49,100,5,2,3.3,142,394,471,15599,4651,8,27,14,18,33,60,7,30,25,100,63,2,93,100,95,10,50,8,5,86,5,5,0,98,73,0,0,25,12,75,100,168,0,33,67,8,38,97,42,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 29 36055002900,36055002900,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 30 36055003000,36055003000,4,95,4,100,3,-4,-4,-4,-4,-4,-4,4144,-4,-4,-4,-4,-4,-4,-4,-4,21,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,171,-4,-4,-4,-4,-4,-4,17,31,16,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 31 36055003100,36055003100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 32 36055003200,36055003200,14,95,13,100,2,0,3.2,35,446,471,20122,6267,0,8,46,8,38,27,9,64,34,77,62,0,64,100,64,25,33,14,0,64,9,27,0,91,82,0,0,9,-1,229,85,173,0,15,85,23,48,49,17,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 33 36055003300,36055003300,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 34 36055003400,36055003400,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 35 36055003500,36055003500,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 36 36055003600,36055003600,6,95,6,100,7,-4,-4,-4,-4,-4,-4,10684,-4,-4,-4,-4,-4,-4,-4,-4,46,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,152,-4,-4,-4,-4,-4,-4,20,25,58,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 37 36055003700,36055003700,1,95,1,100,1,-4,-4,-4,-4,-4,-4,6228,-4,-4,-4,-4,-4,-4,-4,-4,42,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,70,-4,-4,-4,-4,-4,-4,17,22,33,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 38.02 36055003802,36055003802,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 38.05 36055003805,36055003805,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 39 36055003900,36055003900,7,95,7,100,4,-4,-4,-4,-4,-4,-4,2806,-4,-4,-4,-4,-4,-4,-4,-4,16,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,39,72,-4,-4,-4,-4,-4,-4,38,91,38,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 40 36055004000,36055004000,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 41 36055004100,36055004100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 46.02 36055004602,36055004602,2,95,2,100,3,-4,-4,-4,-4,-4,-4,5921,-4,-4,-4,-4,-4,-4,-4,-4,37,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,151,-4,-4,-4,-4,-4,-4,28,76,21,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 47.01 36055004701,36055004701,459,95,439,100,6,5,1.5,638,311,471,13801,9112,1,45,27,11,16,15,4,81,26,94,76,2,14,63,15,59,52,39,1,16,32,50,2,81,48,0,4,30,23,84,26,116,78,5,18,5,30,68,32,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 47.02 36055004702,36055004702,1,95,1,100,3,-4,-4,-4,-4,-4,-4,5468,-4,-4,-4,-4,-4,-4,-4,-4,27,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,167,-4,-4,-4,-4,-4,-4,26,79,56,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 48 36055004800,36055004800,5,95,5,100,6,-4,-4,-4,-4,-4,-4,7813,-4,-4,-4,-4,-4,-4,-4,-4,33,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,80,-4,-4,-4,-4,-1,164,-4,-4,-4,-4,-4,-4,46,90,51,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 49 36055004900,36055004900,10,95,10,100,6,-4,-4,-4,-4,-4,-4,4831,-4,-4,-4,-4,-4,-4,-4,-4,23,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,38,65,-4,-4,-4,-4,-4,-4,29,94,64,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 50 36055005000,36055005000,2,95,2,100,10,-4,-4,-4,-4,-4,-4,6072,-4,-4,-4,-4,-4,-4,-4,-4,29,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,29,15,-4,-4,-4,-4,-4,-4,53,95,54,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 51 36055005100,36055005100,4,95,4,100,8,-4,-4,-4,-4,-4,-4,3252,-4,-4,-4,-4,-4,-4,-4,-4,19,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,112,-4,-4,-4,-4,-4,-4,49,92,34,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 52 36055005200,36055005200,6,95,6,100,6,-4,-4,-4,-4,-4,-4,5113,-4,-4,-4,-4,-4,-4,-4,-4,36,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,133,-4,-4,-4,-4,-4,-4,62,93,41,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 53 36055005300,36055005300,59,95,56,100,5,4,3.1,155,382,471,19030,6218,4,21,18,27,30,48,18,32,31,88,71,8,68,86,68,16,80,14,12,66,12,10,0,94,52,0,2,40,38,65,82,81,0,34,66,25,37,92,44,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 54 36055005400,36055005400,6,95,6,100,4,-4,-4,-4,-4,-4,-4,5736,-4,-4,-4,-4,-4,-4,-4,-4,34,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,175,-4,-4,-4,-4,-4,-4,14,70,74,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 55 36055005500,36055005500,23,95,22,100,6,0,2.9,53,468,471,17835,6048,0,18,23,23,36,28,11,61,28,95,59,0,78,94,72,31,50,13,17,56,17,11,0,100,67,0,0,33,-1,121,100,172,0,18,82,23,38,95,38,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 56 36055005600,36055005600,14,95,13,100,6,15,3.1,25,357,471,14192,4101,8,23,15,38,15,25,0,75,23,100,77,0,75,88,75,25,-1,20,0,100,0,0,0,100,63,0,0,38,30,122,100,183,0,23,77,31,57,89,54,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 57 36055005700,36055005700,4,95,4,100,2,-4,-4,-4,-4,-4,-4,4309,-4,-4,-4,-4,-4,-4,-4,-4,25,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,72,-4,-4,-4,-4,-4,-4,69,88,50,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 58 36055005800,36055005800,25,95,24,100,6,4,2.5,56,401,471,22263,8974,4,29,13,21,33,50,5,45,38,71,58,0,64,91,59,17,0,7,9,64,9,18,0,100,86,0,0,14,34,106,71,143,0,58,42,29,16,76,45,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 59 36055005900,36055005900,22,95,21,100,6,10,2.6,45,430,471,18347,6776,0,19,24,19,38,47,12,35,31,86,52,6,71,88,71,29,-1,16,18,59,24,0,0,88,65,0,0,24,33,39,86,131,0,52,48,10,30,84,38,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 60 36055006000,36055006000,1,95,1,100,5,-4,-4,-4,-4,-4,-4,11409,-4,-4,-4,-4,-4,-4,-4,-4,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,129,-4,-4,-4,-4,-4,-4,21,38,66,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 61 36055006100,36055006100,1,95,1,100,3,-4,-4,-4,-4,-4,-4,4509,-4,-4,-4,-4,-4,-4,-4,-4,22,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-1,132,-4,-4,-4,-4,-4,-4,13,16,79,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 62 36055006200,36055006200,9,95,9,100,7,-4,-4,-4,-4,-4,-4,3640,-4,-4,-4,-4,-4,-4,-4,-4,18,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,88,-4,-4,-4,-4,-1,92,-4,-4,-4,-4,-4,-4,27,81,58,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 63 36055006300,36055006300,13,95,12,100,4,0,3.4,37,348,471,16194,5252,25,8,25,8,33,27,9,55,24,92,75,0,82,100,82,10,100,11,9,73,9,9,0,100,82,0,0,18,-1,84,92,172,0,33,67,8,42,90,57,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 64 36055006400,36055006400,28,95,27,100,5,7,4,98,384,471,21391,5365,7,19,19,7,48,40,12,48,32,81,63,20,64,92,76,17,50,8,4,76,12,8,0,96,88,0,0,8,59,75,85,192,0,22,78,19,30,98,55,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 65 36055006500,36055006500,132,95,126,100,5,6,1.7,185,295,471,12562,7286,2,46,25,12,14,14,6,76,24,97,80,2,24,71,25,55,58,35,0,24,29,47,3,95,85,1,4,6,24,78,38,160,61,19,20,10,50,96,38,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 66 36055006600,36055006600,14,95,13,100,5,0,2.7,27,358,471,15210,6163,0,38,23,8,31,40,0,50,25,92,69,0,70,90,70,44,100,22,20,50,20,10,0,100,90,0,0,20,-1,55,92,165,0,46,54,8,37,97,51,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 67 36055006700,36055006700,27,95,26,100,6,4,1.9,39,349,471,17740,9896,0,19,19,35,27,24,0,76,34,88,54,0,19,76,19,33,53,31,0,24,5,71,10,100,95,0,0,5,34,169,85,89,58,19,23,19,13,85,61,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 68 36055006800,36055006800,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 69 36055006900,36055006900,59,95,56,100,5,4,2.7,132,375,471,16876,6207,13,20,20,16,32,52,2,46,28,91,61,2,78,94,76,9,80,6,10,76,4,10,0,96,90,0,4,2,42,92,93,151,0,64,36,18,48,88,35,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 70 36055007000,36055007000,5,95,5,100,4,-4,-4,-4,-4,-4,-4,7031,-4,-4,-4,-4,-4,-4,-4,-4,36,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,176,-4,-4,-4,-4,-4,-4,16,70,58,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 71 36055007100,36055007100,2,95,2,100,7,-4,-4,-4,-4,-4,-4,15025,-4,-4,-4,-4,-4,-4,-4,-4,73,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,140,-4,-4,-4,-4,-4,-4,16,76,62,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 75 36055007500,36055007500,214,95,205,100,7,2,1.2,237,285,471,13845,11417,1,37,34,15,14,9,2,89,28,93,70,1,4,51,4,71,56,52,0,6,29,65,5,82,74,0,3,8,22,95,7,204,92,0,8,4,37,89,39,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 76 36055007600,36055007600,2,95,2,100,5,-4,-4,-4,-4,-4,-4,13953,-4,-4,-4,-4,-4,-4,-4,-4,51,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,146,-4,-4,-4,-4,-4,-4,7,27,77,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 77 36055007700,36055007700,5,95,5,100,2,-4,-4,-4,-4,-4,-4,10797,-4,-4,-4,-4,-4,-4,-4,-4,43,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,80,-4,-4,-4,-4,-1,92,-4,-4,-4,-4,-4,-4,8,23,55,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 78.01 36055007801,36055007801,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 78.02 36055007802,36055007802,3,95,3,100,4,-4,-4,-4,-4,-4,-4,6800,-4,-4,-4,-4,-4,-4,-4,-4,33,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,176,-4,-4,-4,-4,-4,-4,4,14,64,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 79 36055007900,36055007900,1,95,1,100,-1,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-4,-4,-4,-4,44,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-1,-4,-4,-4,-4,-1,155,-4,-4,-4,-4,-4,-4,61,88,65,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 80 36055008000,36055008000,4,95,4,100,5,-4,-4,-4,-4,-4,-4,3361,-4,-4,-4,-4,-4,-4,-4,-4,20,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,93,-4,-4,-4,-4,-4,-4,33,90,49,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 81 36055008100,36055008100,6,95,6,100,5,-4,-4,-4,-4,-4,-4,11442,-4,-4,-4,-4,-4,-4,-4,-4,61,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,29,105,-4,-4,-4,-4,-4,-4,28,78,63,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 82 36055008200,36055008200,1,95,1,100,4,-4,-4,-4,-4,-4,-4,40946,-4,-4,-4,-4,-4,-4,-4,-4,85,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,207,-4,-4,-4,-4,-4,-4,15,77,65,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 83.01 36055008301,36055008301,5,95,5,100,7,-4,-4,-4,-4,-4,-4,5241,-4,-4,-4,-4,-4,-4,-4,-4,36,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,59,-4,-4,-4,-4,-4,-4,18,66,61,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 84 36055008400,36055008400,13,95,12,100,5,8,2.3,23,359,471,15122,6969,8,17,33,17,25,40,10,50,27,83,75,0,60,100,60,33,0,17,10,40,40,10,0,100,80,0,0,20,37,143,100,154,17,33,50,50,30,87,63,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 85 36055008500,36055008500,1,95,1,100,3,-4,-4,-4,-4,-4,-4,5733,-4,-4,-4,-4,-4,-4,-4,-4,33,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,102,-4,-4,-4,-4,-4,-4,27,19,40,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 86 36055008600,36055008600,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 87.01 36055008701,36055008701,6,95,6,100,7,-4,-4,-4,-4,-4,-4,8200,-4,-4,-4,-4,-4,-4,-4,-4,40,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,159,-4,-4,-4,-4,-4,-4,25,60,73,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 87.02 36055008702,36055008702,8,95,8,100,11,-4,-4,-4,-4,-4,-4,11908,-4,-4,-4,-4,-4,-4,-4,-4,35,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,78,-4,-4,-4,-4,-4,-4,38,67,66,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 88 36055008800,36055008800,120,95,115,100,6,5,1.7,172,324,471,14717,8445,3,34,28,18,17,26,5,69,28,90,70,2,39,80,38,49,75,35,6,47,24,24,1,92,76,0,0,19,25,92,90,56,49,47,4,5,29,68,62,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 92 36055009200,36055009200,2,95,2,100,7,-4,-4,-4,-4,-4,-4,8191,-4,-4,-4,-4,-4,-4,-4,-4,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,103,-4,-4,-4,-4,-4,-4,40,96,28,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 93.01 36055009301,36055009301,20,95,19,100,5,5,2.5,47,332,471,14899,6023,5,32,21,21,21,42,11,47,25,100,79,5,63,84,63,31,33,17,0,74,11,16,0,100,68,0,0,32,7,112,89,149,11,47,42,26,66,90,33,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 93.02 36055009302,36055009302,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 94 36055009400,36055009400,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 95 36055009500,36055009500,37,95,35,100,5,9,2.9,91,383,471,17740,6443,17,14,6,26,37,60,3,33,29,89,60,10,68,100,77,0,33,3,3,77,10,10,0,100,90,0,0,10,40,101,86,164,0,23,77,17,21,62,18,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 96.01 36055009601,36055009601,25,95,24,100,7,8,3.2,68,443,471,18903,5828,0,21,25,25,29,29,19,52,30,88,50,5,81,81,67,28,33,13,0,81,5,14,0,100,76,0,5,29,36,54,92,169,0,25,75,4,41,92,40,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 96.02 36055009602,36055009602,7,95,7,100,6,-4,-4,-4,-4,-4,-4,8673,-4,-4,-4,-4,-4,-4,-4,-4,31,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,-4,-4,-4,-4,-1,77,-4,-4,-4,-4,-4,-4,52,79,47,A,40380,63000,-1,-1,NY,-1,A
7,Public Housing,2,A,NY Monroe County Census Tract 96.03 36055009603,36055009603,30,95,29,100,8,31,1,28,239,471,9505,9424,3,45,48,3,0,0,4,96,20,100,97,0,0,46,0,100,56,71,0,0,36,64,4,29,29,0,0,0,10,31,100,42,97,0,3,3,55,71,67,A,40380,63000,-1,-1,NY,-1,A
